yearMonth,type,count
2006-04-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,67
2006-04-01,Agravo,1503
2006-04-01,Agravo de Instrumento,4663
2006-04-01,Agravo em Execu\xc3\xa7\xc3\xa3o,22
2006-04-01,Agravo Embargos Infringentes,2
2006-04-01,Agravo Interno,3
2006-04-01,Agravo Regimental,91
2006-04-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,9317
2006-04-01,Apela\xc3\xa7\xc3\xa3o Crime,1091
2006-04-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,778
2006-04-01,Conflito de Compet\xc3\xaancia,67
2006-04-01,Correi\xc3\xa7\xc3\xa3o Parcial,32
2006-04-01,Embargos de Declara\xc3\xa7\xc3\xa3o,3332
2006-04-01,Embargos Infringentes,304
2006-04-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,6
2006-04-01,Habeas Corpus,409
2006-04-01,Habeas Data,1
2006-04-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,1
2006-04-01,Incidente de Inconstitucionalidade,1
2006-04-01,Inqu\xc3\xa9rito Policial,1
2006-04-01,Mandado de Seguran\xc3\xa7a,122
2006-04-01,Mandado de Seguran\xc3\xa7a Crime,5
2006-04-01,Medida Cautelar,3
2006-04-01,Medida Cautelar Inominada,5
2006-04-01,Outros Feitos,17
2006-04-01,Processo Crime,6
2006-04-01,Queixa,1
2006-04-01,Recurso C\xc3\xadvel,3006
2006-04-01,Recurso Crime,227
2006-04-01,Recurso de Of\xc3\xadcio,8
2006-04-01,Recurso em Sentido Estrito,115
2006-04-01,Reexame Necess\xc3\xa1rio,93
2006-04-01,Representa\xc3\xa7\xc3\xa3o,5
2006-04-01,Restaura\xc3\xa7\xc3\xa3o de Autos,1
2006-04-01,Revis\xc3\xa3o Criminal,26
2006-04-01,Termo Circunstanciado,1
2006-05-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,28
2006-05-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,67
2006-05-01,Agravo,1810
2006-05-01,Agravo de Instrumento,4732
2006-05-01,Agravo em Execu\xc3\xa7\xc3\xa3o,29
2006-05-01,Agravo Embargos Infringentes,3
2006-05-01,Agravo Interno,1
2006-05-01,Agravo Regimental,131
2006-05-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,11637
2006-05-01,Apela\xc3\xa7\xc3\xa3o Crime,1155
2006-05-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,1027
2006-05-01,Apela\xc3\xa7\xc3\xa3o Rec,1
2006-05-01,Carta Testemunh\xc3\xa1vel,1
2006-05-01,Conflito de Compet\xc3\xaancia,304
2006-05-01,Correi\xc3\xa7\xc3\xa3o Parcial,32
2006-05-01,Embargos de Declara\xc3\xa7\xc3\xa3o,3839
2006-05-01,Embargos de Nulidade,1
2006-05-01,Embargos Infringentes,398
2006-05-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,5
2006-05-01,Habeas Corpus,491
2006-05-01,Impugna\xc3\xa7\xc3\xa3o \xc3\xa0 Assist\xc3\xaancia Judici\xc3\xa1ria,1
2006-05-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,4
2006-05-01,Interven\xc3\xa7\xc3\xa3o Federal no Estado,1
2006-05-01,Mandado de Seguran\xc3\xa7a,113
2006-05-01,Mandado de Seguran\xc3\xa7a Crime,9
2006-05-01,Medida Cautelar,3
2006-05-01,Medida Cautelar Inominada,9
2006-05-01,Outros Feitos,16
2006-05-01,Processo Crime,3
2006-05-01,Queixa,2
2006-05-01,Recurso C\xc3\xadvel,2279
2006-05-01,Recurso Crime,38
2006-05-01,Recurso de Of\xc3\xadcio,6
2006-05-01,Recurso em Sentido Estrito,124
2006-05-01,Reexame Necess\xc3\xa1rio,141
2006-05-01,Representa\xc3\xa7\xc3\xa3o,4
2006-05-01,Restaura\xc3\xa7\xc3\xa3o de Autos,1
2006-05-01,Revis\xc3\xa3o Criminal,36
2006-05-01,Uniformiza\xc3\xa7\xc3\xa3o de Jurisprud\xc3\xaancia,1
2006-06-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,20
2006-06-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,69
2006-06-01,Agravo,1832
2006-06-01,Agravo de Instrumento,4665
2006-06-01,Agravo em Execu\xc3\xa7\xc3\xa3o,51
2006-06-01,Agravo Regimental,129
2006-06-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,10002
2006-06-01,Apela\xc3\xa7\xc3\xa3o Crime,1690
2006-06-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,1041
2006-06-01,Apela\xc3\xa7\xc3\xa3o Rec,1
2006-06-01,Apela\xc3\xa7\xc3\xa3o Recurso de Of\xc3\xadcio,2
2006-06-01,Conflito de Compet\xc3\xaancia,96
2006-06-01,Correi\xc3\xa7\xc3\xa3o Parcial,62
2006-06-01,Desaforamento,1
2006-06-01,Embargos de Declara\xc3\xa7\xc3\xa3o,4352
2006-06-01,Embargos Infringentes,254
2006-06-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,1
2006-06-01,Habeas Corpus,528
2006-06-01,Impugna\xc3\xa7\xc3\xa3o \xc3\xa0 Assist\xc3\xaancia Judici\xc3\xa1ria,3
2006-06-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,2
2006-06-01,Mandado de Seguran\xc3\xa7a,124
2006-06-01,Medida Cautelar,53
2006-06-01,Medida Cautelar Inominada,3
2006-06-01,Outros C\xc3\xadveis,1
2006-06-01,Outros Feitos,23
2006-06-01,Processo Crime,7
2006-06-01,Recurso C\xc3\xadvel,3201
2006-06-01,Recurso Crime,66
2006-06-01,Recurso de Of\xc3\xadcio,10
2006-06-01,Recurso em Sentido Estrito,146
2006-06-01,Recurso Extraordin\xc3\xa1rio,1
2006-06-01,Recurso Oficioso em Sentido Estrito,2
2006-06-01,Reexame Necess\xc3\xa1rio,198
2006-06-01,Representa\xc3\xa7\xc3\xa3o,1
2006-06-01,Restaura\xc3\xa7\xc3\xa3o de Autos,1
2006-06-01,Revis\xc3\xa3o Criminal,22
2006-06-01,Uniformiza\xc3\xa7\xc3\xa3o de Jurisprud\xc3\xaancia,2
2006-07-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,9
2006-07-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,43
2006-07-01,Agravo,1310
2006-07-01,Agravo de Instrumento,4103
2006-07-01,Agravo em Execu\xc3\xa7\xc3\xa3o,50
2006-07-01,Agravo Interno,1
2006-07-01,Agravo Regimental,102
2006-07-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,8946
2006-07-01,Apela\xc3\xa7\xc3\xa3o Crime,880
2006-07-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,542
2006-07-01,Conflito de Compet\xc3\xaancia,59
2006-07-01,Correi\xc3\xa7\xc3\xa3o Parcial,53
2006-07-01,Desaforamento,1
2006-07-01,Embargos,1
2006-07-01,Embargos de Declara\xc3\xa7\xc3\xa3o,3434
2006-07-01,Embargos Infringentes,263
2006-07-01,Exce\xc3\xa7\xc3\xa3o da Verdade,1
2006-07-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,1
2006-07-01,Habeas Corpus,382
2006-07-01,Impugna\xc3\xa7\xc3\xa3o \xc3\xa0 Assist\xc3\xaancia Judici\xc3\xa1ria,1
2006-07-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,2
2006-07-01,Inqu\xc3\xa9rito Policial,1
2006-07-01,Interven\xc3\xa7\xc3\xa3o Federal no Estado,1
2006-07-01,Mandado de Seguran\xc3\xa7a,72
2006-07-01,Mandado de Seguran\xc3\xa7a Crime,2
2006-07-01,Medida Cautelar,17
2006-07-01,Medida Cautelar Inominada,2
2006-07-01,Outros Feitos,8
2006-07-01,Processo Crime,1
2006-07-01,Queixa,3
2006-07-01,Recurso C\xc3\xadvel,2443
2006-07-01,Recurso Crime,42
2006-07-01,Recurso de Of\xc3\xadcio,5
2006-07-01,Recurso em Sentido Estrito,108
2006-07-01,Reexame Necess\xc3\xa1rio,86
2006-07-01,Representa\xc3\xa7\xc3\xa3o,1
2006-07-01,Revis\xc3\xa3o Criminal,26
2006-08-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,16
2006-08-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,69
2006-08-01,Agravo,2195
2006-08-01,Agravo de Instrumento,5434
2006-08-01,Agravo em Execu\xc3\xa7\xc3\xa3o,52
2006-08-01,Agravo Embargos Infringentes,1
2006-08-01,Agravo Interno,1
2006-08-01,Agravo Regimental,139
2006-08-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,12950
2006-08-01,Apela\xc3\xa7\xc3\xa3o Crime,1356
2006-08-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,1154
2006-08-01,Carta Testemunh\xc3\xa1vel,2
2006-08-01,Conflito de Compet\xc3\xaancia,79
2006-08-01,Correi\xc3\xa7\xc3\xa3o Parcial,79
2006-08-01,Embargos de Declara\xc3\xa7\xc3\xa3o,5735
2006-08-01,Embargos Infringentes,153
2006-08-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,6
2006-08-01,Habeas Corpus,528
2006-08-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,1
2006-08-01,Incidente de Inconstitucionalidade,2
2006-08-01,Inqu\xc3\xa9rito Policial,1
2006-08-01,Interven\xc3\xa7\xc3\xa3o Federal no Estado,1
2006-08-01,Mandado de Injun\xc3\xa7\xc3\xa3o,1
2006-08-01,Mandado de Seguran\xc3\xa7a,130
2006-08-01,Mandado de Seguran\xc3\xa7a Crime,5
2006-08-01,Medida Cautelar,20
2006-08-01,Outros C\xc3\xadveis,2
2006-08-01,Outros Feitos,6
2006-08-01,Processo Crime,2
2006-08-01,Recurso C\xc3\xadvel,3559
2006-08-01,Recurso Crime,204
2006-08-01,Recurso de Of\xc3\xadcio,9
2006-08-01,Recurso em Sentido Estrito,141
2006-08-01,Reexame Necess\xc3\xa1rio,242
2006-08-01,Representa\xc3\xa7\xc3\xa3o,2
2006-08-01,Restaura\xc3\xa7\xc3\xa3o de Autos,1
2006-08-01,Revis\xc3\xa3o Criminal,23
2006-09-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,29
2006-09-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,31
2006-09-01,Agravo,1558
2006-09-01,Agravo de Instrumento,4919
2006-09-01,Agravo em Execu\xc3\xa7\xc3\xa3o,57
2006-09-01,Agravo Embargos Infringentes,4
2006-09-01,Agravo Interno,5
2006-09-01,Agravo Regimental,110
2006-09-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,9025
2006-09-01,Apela\xc3\xa7\xc3\xa3o Crime,1259
2006-09-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,1035
2006-09-01,Carta Testemunh\xc3\xa1vel,3
2006-09-01,Cautelar Incidental,1
2006-09-01,Conflito de Compet\xc3\xaancia,92
2006-09-01,Correi\xc3\xa7\xc3\xa3o Parcial,23
2006-09-01,Embargos de Declara\xc3\xa7\xc3\xa3o,4367
2006-09-01,Embargos Infringentes,451
2006-09-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,5
2006-09-01,Habeas Corpus,484
2006-09-01,Impugna\xc3\xa7\xc3\xa3o \xc3\xa0 Assist\xc3\xaancia Judici\xc3\xa1ria,2
2006-09-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,2
2006-09-01,Incidente de Inconstitucionalidade,1
2006-09-01,Mandado de Injun\xc3\xa7\xc3\xa3o,1
2006-09-01,Mandado de Seguran\xc3\xa7a,63
2006-09-01,Medida Cautelar,4
2006-09-01,Medida Cautelar Inominada,2
2006-09-01,Outros Feitos,3
2006-09-01,Outros Incidentes,1
2006-09-01,Processo Crime,7
2006-09-01,Recurso C\xc3\xadvel,2939
2006-09-01,Recurso Crime,180
2006-09-01,Recurso de Of\xc3\xadcio,3
2006-09-01,Recurso em Sentido Estrito,120
2006-09-01,Recurso Oficioso em Sentido Estrito,1
2006-09-01,Reexame Necess\xc3\xa1rio,189
2006-09-01,Representa\xc3\xa7\xc3\xa3o,3
2006-09-01,Restaura\xc3\xa7\xc3\xa3o de Autos,1
2006-09-01,Revis\xc3\xa3o Criminal,18
2006-09-01,Uniformiza\xc3\xa7\xc3\xa3o de Jurisprud\xc3\xaancia,2
2006-10-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,9
2006-10-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,37
2006-10-01,Agravo,1912
2006-10-01,Agravo de Instrumento,4920
2006-10-01,Agravo em Execu\xc3\xa7\xc3\xa3o,54
2006-10-01,Agravo Embargos Infringentes,8
2006-10-01,Agravo Interno,1
2006-10-01,Agravo Regimental,100
2006-10-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,10196
2006-10-01,Apela\xc3\xa7\xc3\xa3o Crime,1465
2006-10-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,1124
2006-10-01,Apela\xc3\xa7\xc3\xa3o Recurso de Of\xc3\xadcio,1
2006-10-01,Conflito de Compet\xc3\xaancia,58
2006-10-01,Correi\xc3\xa7\xc3\xa3o Parcial,31
2006-10-01,Embargos de Declara\xc3\xa7\xc3\xa3o,4425
2006-10-01,Embargos Infringentes,466
2006-10-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,3
2006-10-01,Habeas Corpus,454
2006-10-01,Mandado de Seguran\xc3\xa7a,122
2006-10-01,Mandado de Seguran\xc3\xa7a Crime,15
2006-10-01,Medida Cautelar,20
2006-10-01,Medida Cautelar Inominada,3
2006-10-01,Outros Feitos,2
2006-10-01,Processo Crime,3
2006-10-01,Queixa,2
2006-10-01,Recurso C\xc3\xadvel,2292
2006-10-01,Recurso Crime,409
2006-10-01,Recurso de Of\xc3\xadcio,5
2006-10-01,Recurso em Sentido Estrito,130
2006-10-01,Recurso Especial,1
2006-10-01,Reexame Necess\xc3\xa1rio,228
2006-10-01,Representa\xc3\xa7\xc3\xa3o,5
2006-10-01,Revis\xc3\xa3o Criminal,36
2006-11-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,25
2006-11-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,73
2006-11-01,Agravo,1986
2006-11-01,Agravo de Instrumento,5474
2006-11-01,Agravo em Execu\xc3\xa7\xc3\xa3o,75
2006-11-01,Agravo Embargos Infringentes,8
2006-11-01,Agravo Interno,30
2006-11-01,Agravo Regimental,105
2006-11-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,10565
2006-11-01,Apela\xc3\xa7\xc3\xa3o Crime,1539
2006-11-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,1164
2006-11-01,Apela\xc3\xa7\xc3\xa3o Rec,1
2006-11-01,Conflito de Compet\xc3\xaancia,58
2006-11-01,Correi\xc3\xa7\xc3\xa3o Parcial,22
2006-11-01,Desaforamento,1
2006-11-01,Embargos de Declara\xc3\xa7\xc3\xa3o,6357
2006-11-01,Embargos de Nulidade,1
2006-11-01,Embargos Infringentes,154
2006-11-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,9
2006-11-01,Habeas Corpus,490
2006-11-01,Habeas Data,1
2006-11-01,Impugna\xc3\xa7\xc3\xa3o \xc3\xa0 Assist\xc3\xaancia Judici\xc3\xa1ria,2
2006-11-01,Incidente de Inconstitucionalidade,2
2006-11-01,Mandado de Seguran\xc3\xa7a,118
2006-11-01,Mandado de Seguran\xc3\xa7a Crime,8
2006-11-01,Medida Cautelar,8
2006-11-01,Medida Cautelar Inominada,2
2006-11-01,Outros Feitos,1
2006-11-01,Processo Crime,4
2006-11-01,Recurso C\xc3\xadvel,3114
2006-11-01,Recurso Crime,430
2006-11-01,Recurso de Of\xc3\xadcio,8
2006-11-01,Recurso em Sentido Estrito,144
2006-11-01,Recurso Oficioso em Sentido Estrito,1
2006-11-01,Reexame Necess\xc3\xa1rio,283
2006-11-01,Representa\xc3\xa7\xc3\xa3o,10
2006-11-01,Restaura\xc3\xa7\xc3\xa3o de Autos,3
2006-11-01,Revis\xc3\xa3o Criminal,46
2006-11-01,Termo Circunstanciado,1
2006-12-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,20
2006-12-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,54
2006-12-01,Agravo,1877
2006-12-01,Agravo de Instrumento,5515
2006-12-01,Agravo em Execu\xc3\xa7\xc3\xa3o,44
2006-12-01,Agravo Embargos Infringentes,4
2006-12-01,Agravo Interno,2
2006-12-01,Agravo Regimental,122
2006-12-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,10451
2006-12-01,Apela\xc3\xa7\xc3\xa3o Crime,1564
2006-12-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,1331
2006-12-01,Apela\xc3\xa7\xc3\xa3o Rec,1
2006-12-01,Conflito de Compet\xc3\xaancia,88
2006-12-01,Correi\xc3\xa7\xc3\xa3o Parcial,26
2006-12-01,Embargos de Declara\xc3\xa7\xc3\xa3o,5627
2006-12-01,Embargos Infringentes,777
2006-12-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,5
2006-12-01,Habeas Corpus,511
2006-12-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,1
2006-12-01,Mandado de Seguran\xc3\xa7a,120
2006-12-01,Mandado de Seguran\xc3\xa7a Crime,8
2006-12-01,Medida Cautelar,18
2006-12-01,Medida Cautelar Inominada,6
2006-12-01,Outros Feitos,6
2006-12-01,Pedido de Assist\xc3\xaancia Judici\xc3\xa1ria Gratuita,1
2006-12-01,Prefeito,2
2006-12-01,Processo Crime,2
2006-12-01,Queixa,1
2006-12-01,Recurso C\xc3\xadvel,2755
2006-12-01,Recurso Crime,439
2006-12-01,Recurso de Of\xc3\xadcio,10
2006-12-01,Recurso em Sentido Estrito,152
2006-12-01,Recurso Oficioso em Sentido Estrito,1
2006-12-01,Reexame Necess\xc3\xa1rio,386
2006-12-01,Representa\xc3\xa7\xc3\xa3o,7
2006-12-01,Revis\xc3\xa3o Criminal,39
2007-01-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,2
2007-01-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,2
2007-01-01,Agravo,335
2007-01-01,Agravo de Instrumento,909
2007-01-01,Agravo em Execu\xc3\xa7\xc3\xa3o,40
2007-01-01,Agravo Embargos Infringentes,1
2007-01-01,Agravo Interno,1
2007-01-01,Agravo Regimental,14
2007-01-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,2090
2007-01-01,Apela\xc3\xa7\xc3\xa3o Crime,435
2007-01-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,420
2007-01-01,Conflito de Compet\xc3\xaancia,48
2007-01-01,Correi\xc3\xa7\xc3\xa3o Parcial,9
2007-01-01,Desaforamento,1
2007-01-01,Embargos de Declara\xc3\xa7\xc3\xa3o,812
2007-01-01,Embargos Infringentes,17
2007-01-01,Exce\xc3\xa7\xc3\xa3o Suspei\xc3\xa7\xc3\xa3o Impedimento,1
2007-01-01,Habeas Corpus,243
2007-01-01,Mandado de Seguran\xc3\xa7a,17
2007-01-01,Medida Cautelar,6
2007-01-01,Processo Crime,1
2007-01-01,Queixa,1
2007-01-01,Recurso C\xc3\xadvel,1582
2007-01-01,Recurso de Of\xc3\xadcio,2
2007-01-01,Recurso em Sentido Estrito,45
2007-01-01,Reexame Necess\xc3\xa1rio,129
2007-01-01,Revis\xc3\xa3o Criminal,8
2007-02-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,25
2007-02-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,32
2007-02-01,Agravo,1630
2007-02-01,Agravo de Instrumento,3894
2007-02-01,Agravo em Execu\xc3\xa7\xc3\xa3o,163
2007-02-01,Agravo Embargos Infringentes,1
2007-02-01,Agravo Interno,8
2007-02-01,Agravo Regimental,63
2007-02-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,7249
2007-02-01,Apela\xc3\xa7\xc3\xa3o Crime,979
2007-02-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,661
2007-02-01,Apela\xc3\xa7\xc3\xa3o Recurso de Of\xc3\xadcio,1
2007-02-01,Conflito de Compet\xc3\xaancia,75
2007-02-01,Correi\xc3\xa7\xc3\xa3o Parcial,21
2007-02-01,Embargos de Declara\xc3\xa7\xc3\xa3o,4019
2007-02-01,Embargos Infringentes,24
2007-02-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,2
2007-02-01,Habeas Corpus,426
2007-02-01,Incidente de Inconstitucionalidade,1
2007-02-01,Mandado de Seguran\xc3\xa7a,68
2007-02-01,Mandado de Seguran\xc3\xa7a Crime,7
2007-02-01,Medida Cautelar,12
2007-02-01,Medida Cautelar Inominada,2
2007-02-01,Outros Feitos,3
2007-02-01,Pedido de Assist\xc3\xaancia Judici\xc3\xa1ria Gratuita,1
2007-02-01,Processo Crime,4
2007-02-01,Recurso C\xc3\xadvel,1714
2007-02-01,Recurso Crime,391
2007-02-01,Recurso de Of\xc3\xadcio,2
2007-02-01,Recurso em Sentido Estrito,78
2007-02-01,Reexame Necess\xc3\xa1rio,248
2007-02-01,Representa\xc3\xa7\xc3\xa3o,2
2007-02-01,Revis\xc3\xa3o Criminal,14
2007-03-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,24
2007-03-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,60
2007-03-01,Agravo,2058
2007-03-01,Agravo de Instrumento,6740
2007-03-01,Agravo em Execu\xc3\xa7\xc3\xa3o,94
2007-03-01,Agravo Embargos Infringentes,8
2007-03-01,Agravo Interno,5
2007-03-01,Agravo Regimental,146
2007-03-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,11188
2007-03-01,Apela\xc3\xa7\xc3\xa3o Crime,1507
2007-03-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,1033
2007-03-01,Apela\xc3\xa7\xc3\xa3o Rec,1
2007-03-01,Apela\xc3\xa7\xc3\xa3o Recurso de Of\xc3\xadcio,1
2007-03-01,Conflito de Compet\xc3\xaancia,90
2007-03-01,Correi\xc3\xa7\xc3\xa3o Parcial,41
2007-03-01,Desaforamento,1
2007-03-01,Embargos de Declara\xc3\xa7\xc3\xa3o,5380
2007-03-01,Embargos Infringentes,494
2007-03-01,Exce\xc3\xa7\xc3\xa3o da Verdade,2
2007-03-01,Exce\xc3\xa7\xc3\xa3o de Suspei\xc3\xa7\xc3\xa3o,7
2007-03-01,Habeas Corpus,732
2007-03-01,Impugna\xc3\xa7\xc3\xa3o \xc3\xa0 Assist\xc3\xaancia Judici\xc3\xa1ria,3
2007-03-01,Impugna\xc3\xa7\xc3\xa3o ao Valor da Causa,2
2007-03-01,Incidente de Inconstitucionalidade,1
2007-03-01,Interven\xc3\xa7\xc3\xa3o Federal no Estado,1
2007-03-01,Mandado de Injun\xc3\xa7\xc3\xa3o,2
2007-03-01,Mandado de Seguran\xc3\xa7a,138
2007-03-01,Mandado de Seguran\xc3\xa7a Crime,9
2007-03-01,Medida Cautelar,19
2007-03-01,Medida Cautelar Inominada,5
2007-03-01,Outros C\xc3\xadveis,1
2007-03-01,Outros Feitos,2
2007-03-01,Processo Crime,5
2007-03-01,Reabilita\xc3\xa7\xc3\xa3o,1
2007-03-01,Recurso C\xc3\xadvel,3357
2007-03-01,Recurso Crime,318
2007-03-01,Recurso de Of\xc3\xadcio,5
2007-03-01,Recurso em Sentido Estrito,183
2007-03-01,Recurso Oficioso em Sentido Estrito,2
2007-03-01,Reexame Necess\xc3\xa1rio,418
2007-03-01,Representa\xc3\xa7\xc3\xa3o,1
2007-03-01,Revis\xc3\xa3o Criminal,48
2007-03-01,Uniformiza\xc3\xa7\xc3\xa3o de Jurisprud\xc3\xaancia,5
2007-04-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,14
2007-04-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,39
2007-04-01,Agravo,1811
2007-04-01,Agravo de Instrumento,5770
2007-04-01,Agravo em Execu\xc3\xa7\xc3\xa3o,42
2007-04-01,Agravo Embargos Infringentes,5
2007-04-01,Agravo Interno,35
2007-04-01,Agravo Regimental,119
2007-04-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,10184
2007-04-01,Apela\xc3\xa7\xc3\xa3o Crime,1640
2007-04-01,Apela\xc3\xa7\xc3\xa3o e Reexame Necess\xc3\xa1rio,797
2007-04-01,Apela\xc3\xa7\xc3\xa3o Recurso de Of\xc3\xadcio,1
2007-04-01,Carta Testemunh\xc3\xa1vel,2
2007-04-01,Conflito de Compet\xc3\xaancia,77
2007-04-01,Correi\xc3\xa7\xc3\xa3o Parcial,17
2007-04-01,Desaforamento,1
2007-04-01,Embargos de Declara\xc3\xa7\xc3\xa3o,4361
2007-04-01,Embargos de Nulidade,1
2007-04-01,Embargos Infringentes,477
2007-04-01,Exce\xc3\xa7\xc3\xa3o Suspei\xc3\xa7\xc3\xa3o Impedimento,1
2007-04-01,Habeas Corpus,424
2007-04-01,Impugna\xc3\xa7\xc3\xa3o \xc3\xa0 Assist\xc3\xaancia Judici\xc3\xa1ria,1
2007-04-01,Incidente de Inconstitucionalidade,3
2007-04-01,Inqu\xc3\xa9rito Policial,1
2007-04-01,Interven\xc3\xa7\xc3\xa3o Federal no Estado,1
2007-04-01,Mandado de Seguran\xc3\xa7a,110
2007-04-01,Mandado de Seguran\xc3\xa7a Crime,8
2007-04-01,Medida Cautelar,4
2007-04-01,Medida Cautelar Inominada,3
2007-04-01,Outros C\xc3\xadveis,1
2007-04-01,Outros Feitos,3
2007-04-01,Prefeito,1
2007-04-01,Processo Crime,6
2007-04-01,Recurso C\xc3\xadvel,2819
2007-04-01,Recurso Crime,137
2007-04-01,Recurso de Of\xc3\xadcio,9
2007-04-01,Recurso em Sentido Estrito,150
2007-04-01,Recurso Oficioso em Sentido Estrito,3
2007-04-01,Reexame Necess\xc3\xa1rio,421
2007-04-01,Representa\xc3\xa7\xc3\xa3o,4
2007-04-01,Restaura\xc3\xa7\xc3\xa3o de Autos,1
2007-04-01,Revis\xc3\xa3o Criminal,47
2007-05-01,A\xc3\xa7\xc3\xa3o Direta de Inconstitucionalidade,26
2007-05-01,A\xc3\xa7\xc3\xa3o Rescis\xc3\xb3ria,39
2007-05-01,Agravo,2441
2007-05-01,Agravo de Instrumento,6119
2007-05-01,Agravo em Execu\xc3\xa7\xc3\xa3o,75
2007-05-01,Agravo Embargos Infringentes,1
2007-05-01,Agravo Interno,33
2007-05-01,Agravo Regimental,126
2007-05-01,Apela\xc3\xa7\xc3\xa3o C\xc3\xadvel,12828
2007-05-01,Apela\xc3\xa7\xc3\xa3o Crime,1793
